standEta_V_abscissa,standEta_V_cdf,standEta_Cl_abscissa,standEta_Cl_cdf,split
0.173628,0.699301,0.608931,0.699301,All
0.173727,0.7003,0.612927,0.7003,All
0.178765,0.701299,0.615824,0.701299,All
0.178873,0.702298,0.617043,0.702298,All
0.17995,0.703297,0.621536,0.703297,All
0.183565,0.704296,0.621828,0.704296,All
0.186049,0.705295,0.626481,0.705295,All
0.186312,0.706294,0.626678,0.706294,All
0.187337,0.707293,0.626682,0.707293,All
0.18847,0.708292,0.626935,0.708292,All
0.18947,0.709291,0.629784,0.709291,All
0.190591,0.71029,0.636388,0.71029,All
0.190928,0.711289,0.637267,0.711289,All
0.19162,0.712288,0.637389,0.712288,All
0.194534,0.713287,0.642381,0.713287,All
0.194562,0.714286,0.643506,0.714286,All
0.195845,0.715285,0.644513,0.715285,All
0.197882,0.716284,0.646545,0.716284,All
0.198032,0.717283,0.646575,0.717283,All
0.202079,0.718282,0.651066,0.718282,All
0.203828,0.719281,0.653494,0.719281,All
0.206269,0.72028,0.653865,0.72028,All
0.207941,0.721279,0.654568,0.721279,All
0.209968,0.722278,0.659628,0.722278,All
0.210903,0.723277,0.663433,0.723277,All
0.213531,0.724276,0.663609,0.724276,All
0.213774,0.725275,0.672235,0.725275,All
0.216315,0.726274,0.673805,0.726274,All
0.217168,0.727273,0.675479,0.727273,All
0.218055,0.728272,0.682699,0.728272,All
0.22205,0.729271,0.691653,0.729271,All
0.222458,0.73027,0.696138,0.73027,All
0.225937,0.731269,0.699611,0.731269,All
0.226613,0.732268,0.703639,0.732268,All
0.227143,0.733267,0.704589,0.733267,All
0.230102,0.734266,0.705051,0.734266,All
0.231328,0.735265,0.70778,0.735265,All
0.232619,0.736264,0.711958,0.736264,All
0.233534,0.737263,0.713795,0.737263,All
0.23369,0.738262,0.717236,0.738262,All
0.235451,0.739261,0.732106,0.739261,All
0.236899,0.74026,0.735965,0.74026,All
0.23795,0.741259,0.74747,0.741259,All
0.240803,0.742258,0.747986,0.742258,All
0.241123,0.743257,0.748462,0.743257,All
0.242261,0.744256,0.752562,0.744256,All
0.24359,0.745255,0.754375,0.745255,All
0.245997,0.746254,0.754703,0.746254,All
0.24664,0.747253,0.754844,0.747253,All
0.24928,0.748252,0.755816,0.748252,All
0.250148,0.749251,0.756632,0.749251,All
0.253305,0.75025,0.757888,0.75025,All
0.255783,0.751249,0.758403,0.751249,All
0.257798,0.752248,0.759505,0.752248,All
0.258994,0.753247,0.760683,0.753247,All
0.259519,0.754246,0.762992,0.754246,All
0.261698,0.755245,0.765024,0.755245,All
0.262141,0.756244,0.766496,0.756244,All
0.263223,0.757243,0.766848,0.757243,All
0.263251,0.758242,0.768914,0.758242,All
0.268302,0.759241,0.77074,0.759241,All
0.272018,0.76024,0.770844,0.76024,All
0.272976,0.761239,0.771986,0.761239,All
0.277346,0.762238,0.772258,0.762238,All
0.278604,0.763237,0.773094,0.763237,All
0.278764,0.764236,0.77372,0.764236,All
0.280329,0.765235,0.77668,0.765235,All
0.280359,0.766234,0.77925,0.766234,All
0.283173,0.767233,0.780258,0.767233,All
0.28582,0.768232,0.780773,0.768232,All
0.288183,0.769231,0.781035,0.769231,All
0.288223,0.77023,0.784332,0.77023,All
0.288592,0.771229,0.784559,0.771229,All
0.288967,0.772228,0.787251,0.772228,All
0.291185,0.773227,0.787686,0.773227,All
0.291361,0.774226,0.789124,0.774226,All
0.291549,0.775225,0.790601,0.775225,All
0.292713,0.776224,0.793882,0.776224,All
0.295973,0.777223,0.802204,0.777223,All
0.29691,0.778222,0.807829,0.778222,All
0.298916,0.779221,0.809953,0.779221,All
0.299366,0.78022,0.810905,0.78022,All
0.310115,0.781219,0.813941,0.781219,All
0.311827,0.782218,0.813989,0.782218,All
0.311878,0.783217,0.81429,0.783217,All
0.312545,0.784216,0.818219,0.784216,All
0.315506,0.785215,0.818347,0.785215,All
0.315749,0.786214,0.820925,0.786214,All
0.317843,0.787213,0.825149,0.787213,All
0.320817,0.788212,0.827112,0.788212,All
0.321278,0.789211,0.828965,0.789211,All
0.323238,0.79021,0.829028,0.79021,All
0.327659,0.791209,0.831704,0.791209,All
0.328488,0.792208,0.839972,0.792208,All
0.328741,0.793207,0.842292,0.793207,All
0.331158,0.794206,0.847137,0.794206,All
0.333472,0.795205,0.84978,0.795205,All
0.337517,0.796204,0.852035,0.796204,All
0.341802,0.797203,0.856725,0.797203,All
0.342296,0.798202,0.863377,0.798202,All
0.344442,0.799201,0.865826,0.799201,All
0.344769,0.8002,0.874176,0.8002,All
0.345212,0.801199,0.87932,0.801199,All
0.347679,0.802198,0.879958,0.802198,All
0.350051,0.803197,0.88038,0.803197,All
0.351555,0.804196,0.881782,0.804196,All
0.35413,0.805195,0.884381,0.805195,All
0.356727,0.806194,0.885529,0.806194,All
0.358205,0.807193,0.888697,0.807193,All
0.359359,0.808192,0.892038,0.808192,All
0.360143,0.809191,0.893728,0.809191,All
0.362528,0.81019,0.89664,0.81019,All
0.363397,0.811189,0.905743,0.811189,All
0.364958,0.812188,0.911394,0.812188,All
0.371509,0.813187,0.916254,0.813187,All
0.376043,0.814186,0.918117,0.814186,All
0.377379,0.815185,0.928661,0.815185,All
0.380208,0.816184,0.929352,0.816184,All
0.383027,0.817183,0.938039,0.817183,All
0.385418,0.818182,0.943696,0.818182,All
0.386263,0.819181,0.943745,0.819181,All
0.386588,0.82018,0.946346,0.82018,All
0.388369,0.821179,0.949376,0.821179,All
0.389109,0.822178,0.955593,0.822178,All
0.391088,0.823177,0.956939,0.823177,All
0.392049,0.824176,0.957359,0.824176,All
0.398761,0.825175,0.962725,0.825175,All
0.39967,0.826174,0.97242,0.826174,All
0.404838,0.827173,0.983188,0.827173,All
0.406361,0.828172,0.983305,0.828172,All
0.411221,0.829171,0.984958,0.829171,All
0.415563,0.83017,0.98512,0.83017,All
0.417193,0.831169,0.989956,0.831169,All
0.418184,0.832168,0.994564,0.832168,All
0.421466,0.833167,0.997826,0.833167,All
0.421852,0.834166,1.00045,0.834166,All
0.422032,0.835165,1.0018,0.835165,All
0.424191,0.836164,1.0069,0.836164,All
0.424363,0.837163,1.00864,0.837163,All
0.430239,0.838162,1.01513,0.838162,All
0.430853,0.839161,1.02369,0.839161,All
0.431427,0.84016,1.02496,0.84016,All
0.441974,0.841159,1.02779,0.841159,All
0.445409,0.842158,1.0289,0.842158,All
0.448223,0.843157,1.03274,0.843157,All
0.460135,0.844156,1.04022,0.844156,All
0.460877,0.845155,1.04588,0.845155,All
0.468536,0.846154,1.04642,0.846154,All
0.469589,0.847153,1.05174,0.847153,All
0.473931,0.848152,1.06715,0.848152,All
0.479621,0.849151,1.07475,0.849151,All
0.48567,0.85015,1.07672,0.85015,All
0.487155,0.851149,1.07795,0.851149,All
0.494013,0.852148,1.08753,0.852148,All
0.496872,0.853147,1.09178,0.853147,All
0.497687,0.854146,1.09363,0.854146,All
0.499297,0.855145,1.09504,0.855145,All
0.501488,0.856144,1.09535,0.856144,All
0.506159,0.857143,1.09846,0.857143,All
0.506191,0.858142,1.10156,0.858142,All
0.51285,0.859141,1.10858,0.859141,All
0.515056,0.86014,1.1172,0.86014,All
0.516251,0.861139,1.12163,0.861139,All
0.516644,0.862138,1.12217,0.862138,All
0.518324,0.863137,1.13193,0.863137,All
0.518671,0.864136,1.13237,0.864136,All
0.518715,0.865135,1.13736,0.865135,All
0.520288,0.866134,1.14664,0.866134,All
0.525073,0.867133,1.14979,0.867133,All
0.534357,0.868132,1.15646,0.868132,All
0.534806,0.869131,1.16588,0.869131,All
0.536796,0.87013,1.16852,0.87013,All
0.539155,0.871129,1.16913,0.871129,All
0.547383,0.872128,1.16974,0.872128,All
0.549289,0.873127,1.17085,0.873127,All
0.550405,0.874126,1.1731,0.874126,All
0.555531,0.875125,1.17806,0.875125,All
0.556625,0.876124,1.17897,0.876124,All
0.557605,0.877123,1.17953,0.877123,All
0.557652,0.878122,1.1828,0.878122,All
0.562493,0.879121,1.18403,0.879121,All
0.574729,0.88012,1.18455,0.88012,All
0.577833,0.881119,1.18763,0.881119,All
0.581812,0.882118,1.19009,0.882118,All
0.582957,0.883117,1.19011,0.883117,All
0.584586,0.884116,1.19259,0.884116,All
0.592196,0.885115,1.19508,0.885115,All
0.595675,0.886114,1.19989,0.886114,All
0.596491,0.887113,1.20414,0.887113,All
0.596555,0.888112,1.20442,0.888112,All
0.597056,0.889111,1.20493,0.889111,All
0.59868,0.89011,1.20555,0.89011,All
0.605809,0.891109,1.21309,0.891109,All
0.608799,0.892108,1.21587,0.892108,All
0.613911,0.893107,1.21715,0.893107,All
0.614863,0.894106,1.23257,0.894106,All
0.615127,0.895105,1.23396,0.895105,All
0.626312,0.896104,1.23599,0.896104,All
0.637891,0.897103,1.24298,0.897103,All
0.64244,0.898102,1.24429,0.898102,All
0.64246,0.899101,1.25525,0.899101,All
0.645911,0.9001,1.25708,0.9001,All
0.645991,0.901099,1.25961,0.901099,All
0.652405,0.902098,1.26212,0.902098,All
0.665878,0.903097,1.26872,0.903097,All
0.671533,0.904096,1.27073,0.904096,All
0.681164,0.905095,1.27551,0.905095,All
0.684406,0.906094,1.27556,0.906094,All
0.686686,0.907093,1.28939,0.907093,All
0.689687,0.908092,1.29196,0.908092,All
0.690123,0.909091,1.30056,0.909091,All
0.701711,0.91009,1.31345,0.91009,All
0.706241,0.911089,1.3217,0.911089,All
0.707219,0.912088,1.32359,0.912088,All
0.709789,0.913087,1.33502,0.913087,All
0.715287,0.914086,1.33543,0.914086,All
0.722326,0.915085,1.34313,0.915085,All
0.726549,0.916084,1.34757,0.916084,All
0.737348,0.917083,1.35392,0.917083,All
0.742715,0.918082,1.36083,0.918082,All
0.748471,0.919081,1.36106,0.919081,All
0.750515,0.92008,1.3622,0.92008,All
0.755194,0.921079,1.36455,0.921079,All
0.763931,0.922078,1.36947,0.922078,All
0.770538,0.923077,1.38551,0.923077,All
0.778393,0.924076,1.39741,0.924076,All
0.784286,0.925075,1.40448,0.925075,All
0.785612,0.926074,1.4204,0.926074,All
0.794726,0.927073,1.43995,0.927073,All
0.794751,0.928072,1.44022,0.928072,All
0.803466,0.929071,1.44864,0.929071,All
0.815279,0.93007,1.44913,0.93007,All
0.821022,0.931069,1.46427,0.931069,All
0.836327,0.932068,1.46825,0.932068,All
0.838279,0.933067,1.47959,0.933067,All
0.844029,0.934066,1.48225,0.934066,All
0.850404,0.935065,1.48353,0.935065,All
0.86512,0.936064,1.50993,0.936064,All
0.869858,0.937063,1.52496,0.937063,All
0.874327,0.938062,1.53088,0.938062,All
0.892934,0.939061,1.5313,0.939061,All
0.894975,0.94006,1.53399,0.94006,All
0.901247,0.941059,1.5342,0.941059,All
0.902196,0.942058,1.54153,0.942058,All
0.91238,0.943057,1.54593,0.943057,All
0.926803,0.944056,1.55459,0.944056,All
0.927123,0.945055,1.55908,0.945055,All
0.933311,0.946054,1.56671,0.946054,All
0.938969,0.947053,1.57746,0.947053,All
0.956935,0.948052,1.57813,0.948052,All
0.957573,0.949051,1.57848,0.949051,All
0.980653,0.95005,1.58483,0.95005,All
0.990045,0.951049,1.58577,0.951049,All
0.996406,0.952048,1.59099,0.952048,All
0.997844,0.953047,1.59147,0.953047,All
1.00178,0.954046,1.59282,0.954046,All
1.05401,0.955045,1.61,0.955045,All
1.06423,0.956044,1.62692,0.956044,All
1.06954,0.957043,1.63879,0.957043,All
1.06973,0.958042,1.64621,0.958042,All
1.11782,0.959041,1.64908,0.959041,All
1.13437,0.96004,1.6709,0.96004,All
1.14006,0.961039,1.67262,0.961039,All
1.16597,0.962038,1.67726,0.962038,All
1.18228,0.963037,1.68084,0.963037,All
1.21155,0.964036,1.68574,0.964036,All
1.21713,0.965035,1.6861,0.965035,All
1.21866,0.966034,1.69375,0.966034,All
1.22046,0.967033,1.71906,0.967033,All
1.22544,0.968032,1.73004,0.968032,All
1.22758,0.969031,1.7315,0.969031,All
1.25672,0.97003,1.73645,0.97003,All
1.27832,0.971029,1.74977,0.971029,All
1.30057,0.972028,1.75022,0.972028,All
1.30244,0.973027,1.75165,0.973027,All
1.3046,0.974026,1.75265,0.974026,All
1.31082,0.975025,1.76378,0.975025,All
1.35526,0.976024,1.76841,0.976024,All
1.35789,0.977023,1.77056,0.977023,All
1.35917,0.978022,1.80526,0.978022,All
1.36758,0.979021,1.81608,0.979021,All
1.37067,0.98002,1.85277,0.98002,All
1.38343,0.981019,1.86015,0.981019,All
1.42785,0.982018,1.86574,0.982018,All
1.43917,0.983017,1.87752,0.983017,All
1.50867,0.984016,1.88478,0.984016,All
1.52383,0.985015,1.88745,0.985015,All
1.61806,0.986014,1.9099,0.986014,All
1.62735,0.987013,1.92665,0.987013,All
1.63163,0.988012,1.92695,0.988012,All
1.6449,0.989011,1.9495,0.989011,All
1.6548,0.99001,1.97256,0.99001,All
1.66278,0.991009,1.98491,0.991009,All
1.69998,0.992008,1.99207,0.992008,All
1.72813,0.993007,1.99771,0.993007,All
1.79068,0.994006,2.00421,0.994006,All
1.86234,0.995005,2.02522,0.995005,All
1.96,0.996004,2.03259,0.996004,All
2.0019,0.997003,2.06811,0.997003,All
2.01397,0.998002,2.16959,0.998002,All
2.15448,0.999001,2.32624,0.999001,All
2.36754,1,2.52178,1,All
4,1,4,1,All
