V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
116.257,0.9001,5.47605,0.9001,All
116.445,0.901099,5.47637,0.901099,All
116.808,0.902098,5.53174,0.902098,All
117.043,0.903097,5.54325,0.903097,All
117.663,0.904096,5.56901,0.904096,All
117.831,0.905095,5.5991,0.905095,All
117.872,0.906094,5.63934,0.906094,All
118.033,0.907093,5.66939,0.907093,All
119.634,0.908092,5.67637,0.908092,All
119.697,0.909091,5.68939,0.909091,All
120.299,0.91009,5.71373,0.91009,All
120.773,0.911089,5.74393,0.911089,All
120.97,0.912088,5.76359,0.912088,All
121.917,0.913087,5.81416,0.913087,All
121.963,0.914086,5.87871,0.914086,All
122.082,0.915085,5.88123,0.915085,All
124.105,0.916084,5.89406,0.916084,All
124.863,0.917083,5.9092,0.917083,All
124.91,0.918082,5.92963,0.918082,All
125.235,0.919081,5.97425,0.919081,All
125.617,0.92008,6.05604,0.92008,All
125.772,0.921079,6.07171,0.921079,All
126.036,0.922078,6.09365,0.922078,All
127.367,0.923077,6.09861,0.923077,All
127.42,0.924076,6.11902,0.924076,All
128.799,0.925075,6.13197,0.925075,All
128.849,0.926074,6.19427,0.926074,All
129.052,0.927073,6.21758,0.927073,All
129.155,0.928072,6.23695,0.928072,All
130.477,0.929071,6.31218,0.929071,All
131.058,0.93007,6.32716,0.93007,All
131.806,0.931069,6.34764,0.931069,All
132.414,0.932068,6.39368,0.932068,All
132.708,0.933067,6.41843,0.933067,All
134.346,0.934066,6.4444,0.934066,All
136.711,0.935065,6.47699,0.935065,All
137.401,0.936064,6.52145,0.936064,All
137.872,0.937063,6.52436,0.937063,All
138.053,0.938062,6.55451,0.938062,All
138.411,0.939061,6.56639,0.939061,All
138.677,0.94006,6.59127,0.94006,All
140.911,0.941059,6.62906,0.941059,All
141.174,0.942058,6.64811,0.942058,All
141.493,0.943057,6.68325,0.943057,All
141.526,0.944056,6.80641,0.944056,All
142.734,0.945055,6.82129,0.945055,All
143.238,0.946054,6.83236,0.946054,All
146.438,0.947053,6.85281,0.947053,All
146.576,0.948052,6.85535,0.948052,All
148.051,0.949051,6.893,0.949051,All
148.611,0.95005,6.90998,0.95005,All
150.326,0.951049,7.00059,0.951049,All
150.88,0.952048,7.02942,0.952048,All
151.099,0.953047,7.17745,0.953047,All
152.302,0.954046,7.19799,0.954046,All
152.857,0.955045,7.26772,0.955045,All
153.098,0.956044,7.31856,0.956044,All
154,0.957043,7.33969,0.957043,All
154.985,0.958042,7.39302,0.958042,All
156.342,0.959041,7.45259,0.959041,All
159.001,0.96004,7.5116,0.96004,All
160.847,0.961039,7.55076,0.961039,All
162.985,0.962038,7.5791,0.962038,All
163.227,0.963037,7.68401,0.963037,All
163.589,0.964036,7.75401,0.964036,All
167.811,0.965035,7.82131,0.965035,All
169.049,0.966034,7.82329,0.966034,All
175.097,0.967033,7.83531,0.967033,All
175.334,0.968032,7.83982,0.968032,All
177.998,0.969031,7.84437,0.969031,All
184.537,0.97003,7.86013,0.97003,All
185.23,0.971029,7.86864,0.971029,All
187.643,0.972028,7.87821,0.972028,All
191.462,0.973027,7.88378,0.973027,All
191.57,0.974026,7.92805,0.974026,All
193.514,0.975025,8.0928,0.975025,All
196.364,0.976024,8.11379,0.976024,All
196.374,0.977023,8.17843,0.977023,All
197.788,0.978022,8.34954,0.978022,All
198.794,0.979021,8.47355,0.979021,All
199.239,0.98002,8.53185,0.98002,All
200.938,0.981019,8.57415,0.981019,All
201.913,0.982018,8.61285,0.982018,All
208.908,0.983017,8.8738,0.983017,All
213.811,0.984016,8.97767,0.984016,All
218.226,0.985015,8.98314,0.985015,All
221.616,0.986014,9.04955,0.986014,All
224.844,0.987013,9.051,0.987013,All
225.911,0.988012,9.07724,0.988012,All
229.099,0.989011,9.12745,0.989011,All
229.715,0.99001,9.25593,0.99001,All
236.208,0.991009,9.2612,0.991009,All
256.464,0.992008,9.42043,0.992008,All
258.1,0.993007,9.59376,0.993007,All
280.873,0.994006,9.71099,0.994006,All
304.781,0.995005,9.93287,0.995005,All
317.776,0.996004,10.0069,0.996004,All
330.587,0.997003,10.6538,0.997003,All
354.764,0.998002,10.7356,0.998002,All
383.901,0.999001,12.654,0.999001,All
394.367,1,14.0851,1,All
