standEta_V_abscissa,standEta_V_cdf,standEta_Cl_abscissa,standEta_Cl_cdf,split
-0.643993,0.154845,-0.472301,0.154845,All
-0.639414,0.155844,-0.470519,0.155844,All
-0.6385,0.156843,-0.467835,0.156843,All
-0.637028,0.157842,-0.466132,0.157842,All
-0.636861,0.158841,-0.458897,0.158841,All
-0.634005,0.15984,-0.454727,0.15984,All
-0.631466,0.160839,-0.450195,0.160839,All
-0.629859,0.161838,-0.449227,0.161838,All
-0.629328,0.162837,-0.445566,0.162837,All
-0.622712,0.163836,-0.445222,0.163836,All
-0.622401,0.164835,-0.440358,0.164835,All
-0.61882,0.165834,-0.438674,0.165834,All
-0.616704,0.166833,-0.438565,0.166833,All
-0.613544,0.167832,-0.437156,0.167832,All
-0.612269,0.168831,-0.43169,0.168831,All
-0.612263,0.16983,-0.429809,0.16983,All
-0.604705,0.170829,-0.420754,0.170829,All
-0.602882,0.171828,-0.418432,0.171828,All
-0.601439,0.172827,-0.417216,0.172827,All
-0.597294,0.173826,-0.416654,0.173826,All
-0.596651,0.174825,-0.416012,0.174825,All
-0.595152,0.175824,-0.411245,0.175824,All
-0.593888,0.176823,-0.410721,0.176823,All
-0.59199,0.177822,-0.407031,0.177822,All
-0.589017,0.178821,-0.404577,0.178821,All
-0.58867,0.17982,-0.396895,0.17982,All
-0.587933,0.180819,-0.395007,0.180819,All
-0.584552,0.181818,-0.394675,0.181818,All
-0.58424,0.182817,-0.389881,0.182817,All
-0.579471,0.183816,-0.387641,0.183816,All
-0.573889,0.184815,-0.385648,0.184815,All
-0.566643,0.185814,-0.384506,0.185814,All
-0.566587,0.186813,-0.383413,0.186813,All
-0.566036,0.187812,-0.372681,0.187812,All
-0.565675,0.188811,-0.370991,0.188811,All
-0.564955,0.18981,-0.36911,0.18981,All
-0.562608,0.190809,-0.365575,0.190809,All
-0.561758,0.191808,-0.36215,0.191808,All
-0.560993,0.192807,-0.358036,0.192807,All
-0.559438,0.193806,-0.355568,0.193806,All
-0.559028,0.194805,-0.355521,0.194805,All
-0.55612,0.195804,-0.353753,0.195804,All
-0.555605,0.196803,-0.352588,0.196803,All
-0.555597,0.197802,-0.352161,0.197802,All
-0.555543,0.198801,-0.349816,0.198801,All
-0.55284,0.1998,-0.34941,0.1998,All
-0.552422,0.200799,-0.34745,0.200799,All
-0.549733,0.201798,-0.346076,0.201798,All
-0.548973,0.202797,-0.343358,0.202797,All
-0.546211,0.203796,-0.34066,0.203796,All
-0.545025,0.204795,-0.333596,0.204795,All
-0.539429,0.205794,-0.333279,0.205794,All
-0.537427,0.206793,-0.331852,0.206793,All
-0.536823,0.207792,-0.329693,0.207792,All
-0.532179,0.208791,-0.32404,0.208791,All
-0.527991,0.20979,-0.321978,0.20979,All
-0.527623,0.210789,-0.320965,0.210789,All
-0.526772,0.211788,-0.320946,0.211788,All
-0.526105,0.212787,-0.31976,0.212787,All
-0.523575,0.213786,-0.319636,0.213786,All
-0.5205,0.214785,-0.319447,0.214785,All
-0.51849,0.215784,-0.318839,0.215784,All
-0.512733,0.216783,-0.317011,0.216783,All
-0.512688,0.217782,-0.315051,0.217782,All
-0.508801,0.218781,-0.314385,0.218781,All
-0.503871,0.21978,-0.308284,0.21978,All
-0.503719,0.220779,-0.306158,0.220779,All
-0.501783,0.221778,-0.305452,0.221778,All
-0.500847,0.222777,-0.304771,0.222777,All
-0.500102,0.223776,-0.301286,0.223776,All
-0.499201,0.224775,-0.300223,0.224775,All
-0.497681,0.225774,-0.298379,0.225774,All
-0.495475,0.226773,-0.291862,0.226773,All
-0.494516,0.227772,-0.291303,0.227772,All
-0.49434,0.228771,-0.288524,0.228771,All
-0.493108,0.22977,-0.286415,0.22977,All
-0.490725,0.230769,-0.285851,0.230769,All
-0.477258,0.231768,-0.285139,0.231768,All
-0.476807,0.232767,-0.282934,0.232767,All
-0.473181,0.233766,-0.280702,0.233766,All
-0.467433,0.234765,-0.277224,0.234765,All
-0.459932,0.235764,-0.266646,0.235764,All
-0.457466,0.236763,-0.264599,0.236763,All
-0.456599,0.237762,-0.264321,0.237762,All
-0.453645,0.238761,-0.262416,0.238761,All
-0.453211,0.23976,-0.261539,0.23976,All
-0.452138,0.240759,-0.259665,0.240759,All
-0.449952,0.241758,-0.257733,0.241758,All
-0.445981,0.242757,-0.256262,0.242757,All
-0.444505,0.243756,-0.256209,0.243756,All
-0.442588,0.244755,-0.253551,0.244755,All
-0.439371,0.245754,-0.252544,0.245754,All
-0.437552,0.246753,-0.252054,0.246753,All
-0.436151,0.247752,-0.251443,0.247752,All
-0.436066,0.248751,-0.249044,0.248751,All
-0.435886,0.24975,-0.248422,0.24975,All
-0.430545,0.250749,-0.247775,0.250749,All
-0.428651,0.251748,-0.247576,0.251748,All
-0.427401,0.252747,-0.244789,0.252747,All
-0.426469,0.253746,-0.244666,0.253746,All
-0.425888,0.254745,-0.241974,0.254745,All
-0.422764,0.255744,-0.240016,0.255744,All
-0.419577,0.256743,-0.2374,0.256743,All
-0.41758,0.257742,-0.236719,0.257742,All
-0.416845,0.258741,-0.234623,0.258741,All
-0.416463,0.25974,-0.23021,0.25974,All
-0.414817,0.260739,-0.227039,0.260739,All
-0.413574,0.261738,-0.224672,0.261738,All
-0.413503,0.262737,-0.222759,0.262737,All
-0.412089,0.263736,-0.22219,0.263736,All
-0.410284,0.264735,-0.217689,0.264735,All
-0.408904,0.265734,-0.213878,0.265734,All
-0.407981,0.266733,-0.208713,0.266733,All
-0.407136,0.267732,-0.208113,0.267732,All
-0.401689,0.268731,-0.207331,0.268731,All
-0.40066,0.26973,-0.206568,0.26973,All
-0.400149,0.270729,-0.206298,0.270729,All
-0.399876,0.271728,-0.203162,0.271728,All
-0.388858,0.272727,-0.201012,0.272727,All
-0.388674,0.273726,-0.198644,0.273726,All
-0.388143,0.274725,-0.193597,0.274725,All
-0.386705,0.275724,-0.192794,0.275724,All
-0.384311,0.276723,-0.191455,0.276723,All
-0.383713,0.277722,-0.187937,0.277722,All
-0.380841,0.278721,-0.184508,0.278721,All
-0.380077,0.27972,-0.1804,0.27972,All
-0.378273,0.280719,-0.180255,0.280719,All
-0.374352,0.281718,-0.179385,0.281718,All
-0.371255,0.282717,-0.17405,0.282717,All
-0.368986,0.283716,-0.173326,0.283716,All
-0.368918,0.284715,-0.172942,0.284715,All
-0.367899,0.285714,-0.170363,0.285714,All
-0.366815,0.286713,-0.170259,0.286713,All
-0.353105,0.287712,-0.163989,0.287712,All
-0.352864,0.288711,-0.163745,0.288711,All
-0.352166,0.28971,-0.161624,0.28971,All
-0.351245,0.290709,-0.1616,0.290709,All
-0.350829,0.291708,-0.161483,0.291708,All
-0.350634,0.292707,-0.161372,0.292707,All
-0.350117,0.293706,-0.159265,0.293706,All
-0.349258,0.294705,-0.15897,0.294705,All
-0.348696,0.295704,-0.158858,0.295704,All
-0.347108,0.296703,-0.158637,0.296703,All
-0.345672,0.297702,-0.157636,0.297702,All
-0.342147,0.298701,-0.152772,0.298701,All
-0.341493,0.2997,-0.150906,0.2997,All
-0.339501,0.300699,-0.146591,0.300699,All
-0.336693,0.301698,-0.144229,0.301698,All
-0.336083,0.302697,-0.132763,0.302697,All
-0.335311,0.303696,-0.131999,0.303696,All
-0.330839,0.304695,-0.130983,0.304695,All
-0.329889,0.305694,-0.13019,0.305694,All
-0.327563,0.306693,-0.130128,0.306693,All
-0.326484,0.307692,-0.123809,0.307692,All
-0.324084,0.308691,-0.122348,0.308691,All
-0.32357,0.30969,-0.117264,0.30969,All
-0.322262,0.310689,-0.114467,0.310689,All
-0.321036,0.311688,-0.114013,0.311688,All
-0.314527,0.312687,-0.107627,0.312687,All
-0.311641,0.313686,-0.103233,0.313686,All
-0.309861,0.314685,-0.103178,0.314685,All
-0.309196,0.315684,-0.101807,0.315684,All
-0.308825,0.316683,-0.0989687,0.316683,All
-0.306922,0.317682,-0.0984339,0.317682,All
-0.306668,0.318681,-0.0948729,0.318681,All
-0.301145,0.31968,-0.0946467,0.31968,All
-0.296542,0.320679,-0.0838977,0.320679,All
-0.296524,0.321678,-0.08367,0.321678,All
-0.29177,0.322677,-0.0822516,0.322677,All
-0.291483,0.323676,-0.0799949,0.323676,All
-0.291,0.324675,-0.0767164,0.324675,All
-0.290006,0.325674,-0.0755946,0.325674,All
-0.289443,0.326673,-0.0754613,0.326673,All
-0.284036,0.327672,-0.0740016,0.327672,All
-0.282146,0.328671,-0.0731278,0.328671,All
-0.281273,0.32967,-0.0726027,0.32967,All
-0.281027,0.330669,-0.0645326,0.330669,All
-0.27818,0.331668,-0.0633156,0.331668,All
-0.27774,0.332667,-0.0628933,0.332667,All
-0.277703,0.333666,-0.0627641,0.333666,All
-0.276274,0.334665,-0.0626753,0.334665,All
-0.274896,0.335664,-0.0606008,0.335664,All
-0.273268,0.336663,-0.0600893,0.336663,All
-0.273044,0.337662,-0.055556,0.337662,All
-0.272982,0.338661,-0.0522866,0.338661,All
-0.272934,0.33966,-0.0512113,0.33966,All
-0.271481,0.340659,-0.0511194,0.340659,All
-0.270994,0.341658,-0.0506878,0.341658,All
-0.270062,0.342657,-0.0501233,0.342657,All
-0.269808,0.343656,-0.0492693,0.343656,All
-0.268805,0.344655,-0.0477631,0.344655,All
-0.268778,0.345654,-0.0455423,0.345654,All
-0.26844,0.346653,-0.0424859,0.346653,All
-0.268419,0.347652,-0.0419445,0.347652,All
-0.267914,0.348651,-0.0390825,0.348651,All
-0.264996,0.34965,-0.0335219,0.34965,All
-0.264491,0.350649,-0.0320759,0.350649,All
-0.263866,0.351648,-0.031279,0.351648,All
-0.263508,0.352647,-0.0260815,0.352647,All
-0.25873,0.353646,-0.0238468,0.353646,All
-0.257804,0.354645,-0.0231168,0.354645,All
-0.257036,0.355644,-0.0216206,0.355644,All
-0.256324,0.356643,-0.0202386,0.356643,All
-0.255441,0.357642,-0.0197464,0.357642,All
-0.254668,0.358641,-0.019097,0.358641,All
-0.254078,0.35964,-0.0186749,0.35964,All
-0.252911,0.360639,-0.0150623,0.360639,All
-0.252142,0.361638,-0.014492,0.361638,All
-0.251486,0.362637,-0.0109905,0.362637,All
-0.250226,0.363636,-0.00761937,0.363636,All
-0.244804,0.364635,-0.00732986,0.364635,All
-0.242389,0.365634,-0.0069885,0.365634,All
-0.23853,0.366633,-0.00446168,0.366633,All
-0.234152,0.367632,-0.000827614,0.367632,All
-0.233709,0.368631,0.00421012,0.368631,All
-0.233326,0.36963,0.00500694,0.36963,All
-0.231441,0.370629,0.00584739,0.370629,All
-0.231357,0.371628,0.00894892,0.371628,All
-0.231167,0.372627,0.0127924,0.372627,All
-0.230419,0.373626,0.01286,0.373626,All
-0.228424,0.374625,0.0148739,0.374625,All
-0.225665,0.375624,0.0151672,0.375624,All
-0.224366,0.376623,0.0163721,0.376623,All
-0.224052,0.377622,0.0226674,0.377622,All
-0.222553,0.378621,0.0245778,0.378621,All
-0.222245,0.37962,0.0253964,0.37962,All
-0.221231,0.380619,0.0258206,0.380619,All
-0.220271,0.381618,0.0258778,0.381618,All
-0.219505,0.382617,0.0328775,0.382617,All
-0.218425,0.383616,0.0386204,0.383616,All
-0.217649,0.384615,0.0434729,0.384615,All
-0.216478,0.385614,0.0490706,0.385614,All
-0.21155,0.386613,0.053319,0.386613,All
-0.211248,0.387612,0.0561566,0.387612,All
-0.207412,0.388611,0.0564984,0.388611,All
-0.206282,0.38961,0.0578227,0.38961,All
-0.204086,0.390609,0.0582873,0.390609,All
-0.201177,0.391608,0.0598927,0.391608,All
-0.200815,0.392607,0.0621786,0.392607,All
-0.199758,0.393606,0.0635841,0.393606,All
-0.196897,0.394605,0.0640183,0.394605,All
-0.196859,0.395604,0.0655303,0.395604,All
-0.194734,0.396603,0.0662043,0.396603,All
-0.194657,0.397602,0.067017,0.397602,All
-0.194087,0.398601,0.0718408,0.398601,All
-0.193206,0.3996,0.0725522,0.3996,All
-0.191139,0.400599,0.073896,0.400599,All
-0.189456,0.401598,0.0771848,0.401598,All
-0.189274,0.402597,0.0828178,0.402597,All
-0.188275,0.403596,0.0832224,0.403596,All
-0.188238,0.404595,0.0847227,0.404595,All
-0.186836,0.405594,0.0850582,0.405594,All
-0.185144,0.406593,0.0899247,0.406593,All
-0.183866,0.407592,0.093248,0.407592,All
-0.183128,0.408591,0.0935615,0.408591,All
-0.18164,0.40959,0.0959634,0.40959,All
-0.181316,0.410589,0.0960743,0.410589,All
-0.180523,0.411588,0.0965772,0.411588,All
-0.178423,0.412587,0.100218,0.412587,All
-0.178418,0.413586,0.102689,0.413586,All
-0.177999,0.414585,0.103253,0.414585,All
-0.177023,0.415584,0.108591,0.415584,All
-0.176883,0.416583,0.10882,0.416583,All
-0.176354,0.417582,0.109118,0.417582,All
-0.173069,0.418581,0.110575,0.418581,All
-0.173042,0.41958,0.112655,0.41958,All
-0.172981,0.420579,0.114763,0.420579,All
-0.171753,0.421578,0.114979,0.421578,All
-0.170194,0.422577,0.115158,0.422577,All
-0.168709,0.423576,0.117677,0.423576,All
-0.167603,0.424575,0.11823,0.424575,All
-0.166732,0.425574,0.122272,0.425574,All
-0.166415,0.426573,0.122596,0.426573,All
-0.165443,0.427572,0.128102,0.427572,All
-0.164,0.428571,0.131235,0.428571,All
-0.163173,0.42957,0.132139,0.42957,All
-0.159694,0.430569,0.132215,0.430569,All
-0.159521,0.431568,0.132998,0.431568,All
-0.157694,0.432567,0.133401,0.432567,All
-0.153771,0.433566,0.135576,0.433566,All
-0.153389,0.434565,0.142776,0.434565,All
-0.15155,0.435564,0.146006,0.435564,All
-0.151127,0.436563,0.149907,0.436563,All
-0.149664,0.437562,0.152499,0.437562,All
-0.146249,0.438561,0.153134,0.438561,All
-0.14419,0.43956,0.156865,0.43956,All
-0.143931,0.440559,0.157269,0.440559,All
-0.142459,0.441558,0.158802,0.441558,All
-0.142185,0.442557,0.16186,0.442557,All
-0.139606,0.443556,0.162286,0.443556,All
-0.137201,0.444555,0.170624,0.444555,All
-0.136877,0.445554,0.172642,0.445554,All
-0.136518,0.446553,0.175377,0.446553,All
-0.136467,0.447552,0.177494,0.447552,All
-0.136273,0.448551,0.178461,0.448551,All
-0.135476,0.44955,0.178868,0.44955,All
-0.135243,0.450549,0.179104,0.450549,All
-0.135001,0.451548,0.184171,0.451548,All
-0.134767,0.452547,0.184901,0.452547,All
-0.134421,0.453546,0.18696,0.453546,All
-0.133754,0.454545,0.1885,0.454545,All
-0.133524,0.455544,0.189704,0.455544,All
-0.131577,0.456543,0.190657,0.456543,All
-0.131472,0.457542,0.19136,0.457542,All
-0.131224,0.458541,0.191472,0.458541,All
-0.130972,0.45954,0.192308,0.45954,All
-0.130161,0.460539,0.196958,0.460539,All
-0.12987,0.461538,0.198517,0.461538,All
-0.129804,0.462537,0.198857,0.462537,All
-0.129443,0.463536,0.199117,0.463536,All
-0.12857,0.464535,0.201153,0.464535,All
-0.126606,0.465534,0.201362,0.465534,All
-0.126468,0.466533,0.202804,0.466533,All
-0.125872,0.467532,0.20668,0.467532,All
-0.125788,0.468531,0.20776,0.468531,All
-0.125718,0.46953,0.208442,0.46953,All
-0.125043,0.470529,0.208851,0.470529,All
-0.123933,0.471528,0.209761,0.471528,All
-0.11978,0.472527,0.211492,0.472527,All
-0.117678,0.473526,0.21339,0.473526,All
-0.117328,0.474525,0.214422,0.474525,All
-0.115485,0.475524,0.214491,0.475524,All
-0.113556,0.476523,0.216432,0.476523,All
-0.110817,0.477522,0.2188,0.477522,All
-0.109975,0.478521,0.218892,0.478521,All
-0.10931,0.47952,0.221488,0.47952,All
-0.106965,0.480519,0.223392,0.480519,All
-0.10632,0.481518,0.226547,0.481518,All
-0.105984,0.482517,0.22731,0.482517,All
-0.104088,0.483516,0.227375,0.483516,All
-0.102517,0.484515,0.227991,0.484515,All
-0.102031,0.485514,0.229331,0.485514,All
-0.101942,0.486513,0.230426,0.486513,All
-0.101472,0.487512,0.233374,0.487512,All
-0.100981,0.488511,0.237124,0.488511,All
-0.100146,0.48951,0.237311,0.48951,All
-0.0972454,0.490509,0.238581,0.490509,All
-0.0940556,0.491508,0.239056,0.491508,All
-0.0917884,0.492507,0.239461,0.492507,All
-0.0894322,0.493506,0.240903,0.493506,All
-0.0892924,0.494505,0.242886,0.494505,All
-0.086833,0.495504,0.243021,0.495504,All
-0.0845843,0.496503,0.248561,0.496503,All
-0.0840028,0.497502,0.24944,0.497502,All
-0.0837327,0.498501,0.250977,0.498501,All
-0.0805431,0.4995,0.25105,0.4995,All
-0.0799438,0.5005,0.252813,0.5005,All
-0.0790797,0.501499,0.255479,0.501499,All
-0.0786208,0.502498,0.257115,0.502498,All
-0.077733,0.503497,0.25716,0.503497,All
-0.0772558,0.504496,0.258399,0.504496,All
-0.0755148,0.505495,0.259526,0.505495,All
-0.0747465,0.506494,0.259543,0.506494,All
-0.0729611,0.507493,0.260336,0.507493,All
-0.0722436,0.508492,0.260593,0.508492,All
-0.0720827,0.509491,0.263382,0.509491,All
-0.0714216,0.51049,0.264579,0.51049,All
-0.0705457,0.511489,0.267989,0.511489,All
-0.0678388,0.512488,0.27001,0.512488,All
-0.0676221,0.513487,0.270867,0.513487,All
-0.0673864,0.514486,0.277521,0.514486,All
-0.0673067,0.515485,0.279602,0.515485,All
-0.0660466,0.516484,0.28314,0.516484,All
-0.0651883,0.517483,0.283175,0.517483,All
-0.0636445,0.518482,0.283913,0.518482,All
-0.0626474,0.519481,0.286401,0.519481,All
-0.0621069,0.52048,0.289495,0.52048,All
-0.0621066,0.521479,0.291175,0.521479,All
-0.0620119,0.522478,0.291601,0.522478,All
-0.0615515,0.523477,0.291876,0.523477,All
-0.0609716,0.524476,0.292309,0.524476,All
-0.0589705,0.525475,0.29301,0.525475,All
-0.0572888,0.526474,0.294341,0.526474,All
-0.0570274,0.527473,0.294424,0.527473,All
-0.0563896,0.528472,0.295721,0.528472,All
-0.055675,0.529471,0.297641,0.529471,All
-0.0552888,0.53047,0.299944,0.53047,All
-0.0539063,0.531469,0.300378,0.531469,All
-0.052928,0.532468,0.300747,0.532468,All
-0.0523627,0.533467,0.301949,0.533467,All
-0.052307,0.534466,0.302675,0.534466,All
-0.0522679,0.535465,0.303681,0.535465,All
-0.051772,0.536464,0.305315,0.536464,All
-0.0516959,0.537463,0.306015,0.537463,All
-0.0505112,0.538462,0.307272,0.538462,All
-0.049343,0.539461,0.307365,0.539461,All
-0.0491775,0.54046,0.312187,0.54046,All
-0.0488796,0.541459,0.315545,0.541459,All
-0.048754,0.542458,0.316054,0.542458,All
-0.0484796,0.543457,0.316132,0.543457,All
-0.0479254,0.544456,0.317483,0.544456,All
-0.0457548,0.545455,0.317676,0.545455,All
-0.0431578,0.546454,0.319223,0.546454,All
-0.0428665,0.547453,0.327512,0.547453,All
-0.0423986,0.548452,0.329349,0.548452,All
-0.0417943,0.549451,0.329689,0.549451,All
-0.041082,0.55045,0.330485,0.55045,All
-0.0405516,0.551449,0.33474,0.551449,All
-0.0404866,0.552448,0.335627,0.552448,All
-0.0398797,0.553447,0.337959,0.553447,All
-0.0382113,0.554446,0.341106,0.554446,All
-0.0364615,0.555445,0.341744,0.555445,All
-0.0343237,0.556444,0.344506,0.556444,All
-0.0341647,0.557443,0.344882,0.557443,All
-0.0324993,0.558442,0.348625,0.558442,All
-0.0313527,0.559441,0.348887,0.559441,All
-0.0308676,0.56044,0.349336,0.56044,All
-0.0268627,0.561439,0.350015,0.561439,All
-0.0256312,0.562438,0.350053,0.562438,All
-0.0247918,0.563437,0.352083,0.563437,All
-0.0245319,0.564436,0.352539,0.564436,All
-0.0227525,0.565435,0.352941,0.565435,All
-0.0227348,0.566434,0.354837,0.566434,All
-0.0226007,0.567433,0.355474,0.567433,All
-0.0223073,0.568432,0.357219,0.568432,All
-0.0214951,0.569431,0.357223,0.569431,All
-0.0213681,0.57043,0.357511,0.57043,All
-0.0203129,0.571429,0.358201,0.571429,All
-0.018518,0.572428,0.359281,0.572428,All
-0.0178453,0.573427,0.359667,0.573427,All
-0.0173905,0.574426,0.362116,0.574426,All
-0.0167151,0.575425,0.365594,0.575425,All
-0.0154236,0.576424,0.3683,0.576424,All
-0.0153746,0.577423,0.370661,0.577423,All
-0.0151875,0.578422,0.372144,0.578422,All
-0.0147779,0.579421,0.37344,0.579421,All
-0.014688,0.58042,0.374034,0.58042,All
-0.0140872,0.581419,0.374891,0.581419,All
-0.0129305,0.582418,0.377055,0.582418,All
-0.0121741,0.583417,0.377087,0.583417,All
-0.0110758,0.584416,0.377391,0.584416,All
-0.00982279,0.585415,0.378019,0.585415,All
-0.00875815,0.586414,0.378142,0.586414,All
-0.00597389,0.587413,0.378232,0.587413,All
-0.00504109,0.588412,0.379634,0.588412,All
-0.00423157,0.589411,0.381695,0.589411,All
-0.00401077,0.59041,0.385305,0.59041,All
-0.00394305,0.591409,0.385839,0.591409,All
-0.00357454,0.592408,0.388524,0.592408,All
