V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
41.0505,0.0609391,0.568319,0.0609391,All
41.1912,0.0619381,0.571872,0.0619381,All
41.3575,0.0629371,0.572794,0.0629371,All
41.5375,0.0639361,0.575452,0.0639361,All
41.8281,0.0649351,0.584327,0.0649351,All
41.9637,0.0659341,0.595688,0.0659341,All
42.3177,0.0669331,0.597052,0.0669331,All
42.4134,0.0679321,0.598944,0.0679321,All
42.4309,0.0689311,0.600368,0.0689311,All
42.6544,0.0699301,0.601187,0.0699301,All
43.122,0.0709291,0.601258,0.0709291,All
43.1967,0.0719281,0.602905,0.0719281,All
43.3573,0.0729271,0.604654,0.0729271,All
43.5732,0.0739261,0.606761,0.0739261,All
43.7471,0.0749251,0.606882,0.0749251,All
43.8184,0.0759241,0.608985,0.0759241,All
43.824,0.0769231,0.617642,0.0769231,All
43.846,0.0779221,0.631942,0.0779221,All
44.0805,0.0789211,0.637757,0.0789211,All
44.1465,0.0799201,0.65416,0.0799201,All
44.3303,0.0809191,0.655069,0.0809191,All
44.3331,0.0819181,0.657258,0.0819181,All
44.4678,0.0829171,0.658358,0.0829171,All
44.58,0.0839161,0.658797,0.0839161,All
44.6123,0.0849151,0.659026,0.0849151,All
44.6503,0.0859141,0.660122,0.0859141,All
44.9086,0.0869131,0.663466,0.0869131,All
44.928,0.0879121,0.663587,0.0879121,All
45.1717,0.0889111,0.66368,0.0889111,All
45.2274,0.0899101,0.66488,0.0899101,All
45.2486,0.0909091,0.665623,0.0909091,All
45.3305,0.0919081,0.666392,0.0919081,All
45.3743,0.0929071,0.669433,0.0929071,All
45.5369,0.0939061,0.671988,0.0939061,All
45.6021,0.0949051,0.677376,0.0949051,All
45.6973,0.0959041,0.67861,0.0959041,All
45.8232,0.0969031,0.680723,0.0969031,All
46.021,0.0979021,0.695627,0.0979021,All
46.1062,0.0989011,0.696564,0.0989011,All
46.4011,0.0999001,0.697132,0.0999001,All
46.5608,0.100899,0.700421,0.100899,All
46.5774,0.101898,0.703933,0.101898,All
46.7989,0.102897,0.705334,0.102897,All
46.852,0.103896,0.710055,0.103896,All
46.9158,0.104895,0.713609,0.104895,All
46.9812,0.105894,0.719845,0.105894,All
47.0327,0.106893,0.720696,0.106893,All
47.0584,0.107892,0.723538,0.107892,All
47.2235,0.108891,0.725264,0.108891,All
47.2518,0.10989,0.726441,0.10989,All
47.3467,0.110889,0.729605,0.110889,All
47.8117,0.111888,0.734485,0.111888,All
47.8862,0.112887,0.744196,0.112887,All
47.9234,0.113886,0.745333,0.113886,All
47.9389,0.114885,0.754242,0.114885,All
48.0472,0.115884,0.760469,0.115884,All
48.1668,0.116883,0.762458,0.116883,All
48.52,0.117882,0.762595,0.117882,All
48.5592,0.118881,0.767196,0.118881,All
48.8574,0.11988,0.770154,0.11988,All
48.9129,0.120879,0.771528,0.120879,All
49.0347,0.121878,0.772456,0.121878,All
49.1659,0.122877,0.773044,0.122877,All
49.2456,0.123876,0.774531,0.123876,All
49.3632,0.124875,0.775194,0.124875,All
49.3753,0.125874,0.775916,0.125874,All
49.4231,0.126873,0.776015,0.126873,All
49.5189,0.127872,0.777055,0.127872,All
49.5547,0.128871,0.778154,0.128871,All
49.5833,0.12987,0.782978,0.12987,All
49.6118,0.130869,0.783604,0.130869,All
49.7578,0.131868,0.787873,0.131868,All
49.7652,0.132867,0.788097,0.132867,All
50.0645,0.133866,0.80361,0.133866,All
50.0969,0.134865,0.808587,0.134865,All
50.1233,0.135864,0.809811,0.135864,All
50.2368,0.136863,0.818917,0.136863,All
50.2411,0.137862,0.81918,0.137862,All
50.2978,0.138861,0.824371,0.138861,All
50.3068,0.13986,0.829223,0.13986,All
50.358,0.140859,0.829761,0.140859,All
50.3779,0.141858,0.833532,0.141858,All
50.3869,0.142857,0.834308,0.142857,All
50.5291,0.143856,0.837487,0.143856,All
50.5794,0.144855,0.838578,0.144855,All
50.5913,0.145854,0.843896,0.145854,All
50.6035,0.146853,0.848732,0.146853,All
50.6773,0.147852,0.849045,0.147852,All
50.7116,0.148851,0.856661,0.148851,All
50.724,0.14985,0.858386,0.14985,All
50.9022,0.150849,0.858711,0.150849,All
50.9774,0.151848,0.860584,0.151848,All
51.1939,0.152847,0.862925,0.152847,All
51.3845,0.153846,0.871063,0.153846,All
51.4228,0.154845,0.871741,0.154845,All
51.7841,0.155844,0.874315,0.155844,All
52.1046,0.156843,0.87817,0.156843,All
52.1154,0.157842,0.880123,0.157842,All
52.2032,0.158841,0.882199,0.158841,All
