V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
-0.044329,0.297702,-0.666276,0.297702,All
-0.0433233,0.298701,-0.664026,0.298701,All
-0.0432823,0.2997,-0.663834,0.2997,All
-0.0428424,0.300699,-0.66303,0.300699,All
-0.0426608,0.301698,-0.661414,0.301698,All
-0.0422081,0.302697,-0.660765,0.302697,All
-0.0401856,0.303696,-0.660415,0.303696,All
-0.0400376,0.304695,-0.659473,0.304695,All
-0.0399254,0.305694,-0.655597,0.305694,All
-0.0397695,0.306693,-0.655377,0.306693,All
-0.0393916,0.307692,-0.65333,0.307692,All
-0.0379648,0.308691,-0.651593,0.308691,All
-0.0376575,0.30969,-0.651323,0.30969,All
-0.0375871,0.310689,-0.650753,0.310689,All
-0.0374375,0.311688,-0.646921,0.311688,All
-0.0370758,0.312687,-0.641786,0.312687,All
-0.0364286,0.313686,-0.639447,0.313686,All
-0.0361913,0.314685,-0.638277,0.314685,All
-0.0360674,0.315684,-0.636584,0.315684,All
-0.0359103,0.316683,-0.636378,0.316683,All
-0.0358938,0.317682,-0.636227,0.317682,All
-0.035797,0.318681,-0.634991,0.318681,All
-0.0354578,0.31968,-0.632395,0.31968,All
-0.0349765,0.320679,-0.631093,0.320679,All
-0.0349409,0.321678,-0.630029,0.321678,All
-0.0348564,0.322677,-0.628517,0.322677,All
-0.0343119,0.323676,-0.626196,0.323676,All
-0.0339338,0.324675,-0.625832,0.324675,All
-0.033886,0.325674,-0.624776,0.325674,All
-0.0334961,0.326673,-0.623042,0.326673,All
-0.0333292,0.327672,-0.623015,0.327672,All
-0.0332423,0.328671,-0.620886,0.328671,All
-0.0329862,0.32967,-0.618908,0.32967,All
-0.0326936,0.330669,-0.616692,0.330669,All
-0.0326256,0.331668,-0.614956,0.331668,All
-0.0324501,0.332667,-0.612434,0.332667,All
-0.0314005,0.333666,-0.610808,0.333666,All
-0.0311842,0.334665,-0.609557,0.334665,All
-0.031084,0.335664,-0.608018,0.335664,All
-0.0307845,0.336663,-0.605715,0.336663,All
-0.0305614,0.337662,-0.603901,0.337662,All
-0.0301563,0.338661,-0.600666,0.338661,All
-0.0298561,0.33966,-0.590366,0.33966,All
-0.0298273,0.340659,-0.589957,0.340659,All
-0.0297685,0.341658,-0.584788,0.341658,All
-0.0296963,0.342657,-0.58392,0.342657,All
-0.0292933,0.343656,-0.580209,0.343656,All
-0.0291327,0.344655,-0.579925,0.344655,All
-0.0290744,0.345654,-0.579702,0.345654,All
-0.0290646,0.346653,-0.578397,0.346653,All
-0.0288176,0.347652,-0.577719,0.347652,All
-0.0286474,0.348651,-0.576608,0.348651,All
-0.0285841,0.34965,-0.57618,0.34965,All
-0.0284615,0.350649,-0.573187,0.350649,All
-0.0283991,0.351648,-0.572861,0.351648,All
-0.0280619,0.352647,-0.570749,0.352647,All
-0.0277733,0.353646,-0.568727,0.353646,All
-0.0277129,0.354645,-0.568277,0.354645,All
-0.0274989,0.355644,-0.567917,0.355644,All
-0.0274792,0.356643,-0.567768,0.356643,All
-0.027466,0.357642,-0.567371,0.357642,All
